visit_id,cookie_id,page_id,event_type,sequence_number,event_time
b38f45,3cec07,12,1,8,19-01-2020 16:40
b38f45,3cec07,13,3,9,19-01-2020 16:40
1e8e85,621bf6,1,1,1,04-02-2020 02:32
1e8e85,621bf6,2,1,2,04-02-2020 02:33
1e8e85,621bf6,4,1,3,04-02-2020 02:33
1e8e85,621bf6,4,2,4,04-02-2020 02:34
1e8e85,621bf6,6,1,5,04-02-2020 02:35
1e8e85,621bf6,8,1,6,04-02-2020 02:35
1e8e85,621bf6,9,1,7,04-02-2020 02:36
1e8e85,621bf6,9,2,8,04-02-2020 02:37
1e8e85,621bf6,10,1,9,04-02-2020 02:37
1e8e85,621bf6,10,2,10,04-02-2020 02:37
1e8e85,621bf6,11,1,11,04-02-2020 02:37
1e8e85,621bf6,11,2,12,04-02-2020 02:38
1e8e85,621bf6,12,1,13,04-02-2020 02:38
1e8e85,621bf6,13,3,14,04-02-2020 02:39
5.82E+10,7.70E+30,1,1,1,28-01-2020 20:02
5.82E+10,7.70E+30,2,1,2,28-01-2020 20:02
5.82E+10,7.70E+30,3,1,3,28-01-2020 20:03
5.82E+10,7.70E+30,4,1,4,28-01-2020 20:03
5.82E+10,7.70E+30,5,1,5,28-01-2020 20:04
5.82E+10,7.70E+30,5,2,6,28-01-2020 20:05
5.82E+10,7.70E+30,6,1,7,28-01-2020 20:05
5.82E+10,7.70E+30,8,1,8,28-01-2020 20:05
5.82E+10,7.70E+30,9,1,9,28-01-2020 20:06
5.82E+10,7.70E+30,9,2,10,28-01-2020 20:06
5.82E+10,7.70E+30,10,1,11,28-01-2020 20:06
5.82E+10,7.70E+30,10,2,12,28-01-2020 20:06
5.82E+10,7.70E+30,11,1,13,28-01-2020 20:07
5.82E+10,7.70E+30,11,2,14,28-01-2020 20:08
7d26cb,6c9882,1,1,1,07-02-2020 05:35
7d26cb,6c9882,6,1,2,07-02-2020 05:35
7d26cb,6c9882,6,2,3,07-02-2020 05:36
7d26cb,6c9882,8,1,4,07-02-2020 05:36
7d26cb,6c9882,8,2,5,07-02-2020 05:37
7d26cb,6c9882,9,1,6,07-02-2020 05:38
7d26cb,6c9882,9,2,7,07-02-2020 05:39
7d26cb,6c9882,10,1,8,07-02-2020 05:39
7d26cb,6c9882,12,1,9,07-02-2020 05:39
7d26cb,6c9882,13,3,10,07-02-2020 05:39
480299,19f3cd,1,1,1,04-02-2020 00:14
480299,19f3cd,2,1,2,04-02-2020 00:14
480299,19f3cd,5,1,3,04-02-2020 00:15
480299,19f3cd,5,2,4,04-02-2020 00:16
480299,19f3cd,6,1,5,04-02-2020 00:17
480299,19f3cd,7,1,6,04-02-2020 00:17
480299,19f3cd,8,1,7,04-02-2020 00:18
480299,19f3cd,12,1,8,04-02-2020 00:18
480299,19f3cd,13,3,9,04-02-2020 00:18
88fd2d,03c6b0,1,1,1,13-01-2020 21:35
88fd2d,03c6b0,3,1,2,13-01-2020 21:36
88fd2d,03c6b0,4,1,3,13-01-2020 21:36
88fd2d,03c6b0,5,1,4,13-01-2020 21:37
88fd2d,03c6b0,5,2,5,13-01-2020 21:37
88fd2d,03c6b0,7,1,6,13-01-2020 21:38
88fd2d,03c6b0,7,2,7,13-01-2020 21:38
88fd2d,03c6b0,8,1,8,13-01-2020 21:39
88fd2d,03c6b0,8,2,9,13-01-2020 21:39
88fd2d,03c6b0,10,1,10,13-01-2020 21:40
88fd2d,03c6b0,12,1,11,13-01-2020 21:41
263120,c24cd7,1,1,1,11-02-2020 13:54
263120,c24cd7,2,1,2,11-02-2020 13:54
263120,c24cd7,3,1,3,11-02-2020 13:54
263120,c24cd7,3,2,4,11-02-2020 13:55
263120,c24cd7,6,1,5,11-02-2020 13:56
263120,c24cd7,7,1,6,11-02-2020 13:56
263120,c24cd7,7,2,7,11-02-2020 13:57
263120,c24cd7,11,1,8,11-02-2020 13:57
263120,c24cd7,12,1,9,11-02-2020 13:57
263120,c24cd7,13,3,10,11-02-2020 13:58
44033b,c52f1b,1,1,1,24-02-2020 05:07
44033b,c52f1b,2,1,2,24-02-2020 05:07
44033b,c52f1b,3,1,3,24-02-2020 05:08
44033b,c52f1b,3,2,4,24-02-2020 05:09
44033b,c52f1b,6,1,5,24-02-2020 05:09
44033b,c52f1b,6,2,6,24-02-2020 05:10
44033b,c52f1b,7,1,7,24-02-2020 05:11
44033b,c52f1b,10,1,8,24-02-2020 05:11
14ba49,fe131d,1,1,1,05-01-2020 19:22
14ba49,fe131d,2,1,2,05-01-2020 19:23
14ba49,fe131d,4,1,3,05-01-2020 19:23
14ba49,fe131d,4,2,4,05-01-2020 19:24
14ba49,fe131d,7,1,5,05-01-2020 19:25
14ba49,fe131d,9,1,6,05-01-2020 19:25
14ba49,fe131d,9,2,7,05-01-2020 19:26
14ba49,fe131d,11,1,8,05-01-2020 19:26
14ba49,fe131d,11,2,9,05-01-2020 19:27
14ba49,fe131d,12,1,10,05-01-2020 19:28
14ba49,fe131d,13,3,11,05-01-2020 19:28
ff170a,f71849,1,1,1,26-02-2020 16:53
ff170a,f71849,2,1,2,26-02-2020 16:54
ff170a,f71849,4,1,3,26-02-2020 16:54
ff170a,f71849,4,2,4,26-02-2020 16:55
ff170a,f71849,6,1,5,26-02-2020 16:55
ff170a,f71849,7,1,6,26-02-2020 16:56
ff170a,f71849,7,2,7,26-02-2020 16:56
ff170a,f71849,9,1,8,26-02-2020 16:57
ff170a,f71849,9,2,9,26-02-2020 16:57
ff170a,f71849,10,1,10,26-02-2020 16:58
ff170a,f71849,12,1,11,26-02-2020 16:59
ff170a,f71849,13,3,12,26-02-2020 16:59
a7e172,d96409,1,1,1,01-02-2020 11:50
a7e172,d96409,2,1,2,01-02-2020 11:51
a7e172,d96409,3,1,3,01-02-2020 11:51
a7e172,d96409,4,1,4,01-02-2020 11:51
a7e172,d96409,4,2,5,01-02-2020 11:51
a7e172,d96409,7,1,6,01-02-2020 11:52
a7e172,d96409,8,1,7,01-02-2020 11:53
a7e172,d96409,8,2,8,01-02-2020 11:53
2db7ca,502e4a,1,1,1,14-02-2020 00:23
2db7ca,502e4a,2,1,2,14-02-2020 00:24
2db7ca,502e4a,3,1,3,14-02-2020 00:25
2db7ca,502e4a,8,1,4,14-02-2020 00:25
2db7ca,502e4a,9,1,5,14-02-2020 00:26
2db7ca,502e4a,9,2,6,14-02-2020 00:26
2db7ca,502e4a,12,1,7,14-02-2020 00:26
2db7ca,502e4a,13,3,8,14-02-2020 00:27
4bcaeb,cfa086,1,1,1,27-01-2020 00:59
4bcaeb,cfa086,2,1,2,27-01-2020 01:00
4bcaeb,cfa086,6,1,3,27-01-2020 01:00
4bcaeb,cfa086,7,1,4,27-01-2020 01:01
4bcaeb,cfa086,7,2,5,27-01-2020 01:01
4bcaeb,cfa086,8,1,6,27-01-2020 01:02
4bcaeb,cfa086,8,2,7,27-01-2020 01:03
4bcaeb,cfa086,10,1,8,27-01-2020 01:03
c8c700,a4f236,1,1,1,08-01-2020 13:01
c8c700,a4f236,2,1,2,08-01-2020 13:01
c8c700,a4f236,3,1,3,08-01-2020 13:02
c8c700,a4f236,3,2,4,08-01-2020 13:02
c8c700,a4f236,10,1,5,08-01-2020 13:03
c8c700,a4f236,11,1,6,08-01-2020 13:03
1869be,b1a59b,1,1,1,13-02-2020 18:49
1869be,b1a59b,2,1,2,13-02-2020 18:49
1869be,b1a59b,5,1,3,13-02-2020 18:50
1869be,b1a59b,6,1,4,13-02-2020 18:50
1869be,b1a59b,6,2,5,13-02-2020 18:50
1869be,b1a59b,7,1,6,13-02-2020 18:50
1869be,b1a59b,7,2,7,13-02-2020 18:51
1869be,b1a59b,9,1,8,13-02-2020 18:52
1869be,b1a59b,9,2,9,13-02-2020 18:52
1869be,b1a59b,11,1,10,13-02-2020 18:52
6422ef,36660e,1,1,1,31-01-2020 09:43
6422ef,36660e,2,1,2,31-01-2020 09:44
6422ef,36660e,3,1,3,31-01-2020 09:44
6422ef,36660e,4,1,4,31-01-2020 09:45
6422ef,36660e,4,2,5,31-01-2020 09:45
6422ef,36660e,5,1,6,31-01-2020 09:45
6422ef,36660e,5,2,7,31-01-2020 09:46
6422ef,36660e,6,1,8,31-01-2020 09:46
6422ef,36660e,7,1,9,31-01-2020 09:46
6422ef,36660e,8,1,10,31-01-2020 09:47
6422ef,36660e,8,2,11,31-01-2020 09:48
6422ef,36660e,9,1,12,31-01-2020 09:48
6422ef,36660e,9,2,13,31-01-2020 09:49
6422ef,36660e,11,1,14,31-01-2020 09:49
7c8f5b,8c19f5,1,1,1,23-02-2020 02:00
7c8f5b,8c19f5,2,1,2,23-02-2020 02:01
7c8f5b,8c19f5,3,1,3,23-02-2020 02:01
7c8f5b,8c19f5,4,1,4,23-02-2020 02:02
7c8f5b,8c19f5,5,1,5,23-02-2020 02:02
7c8f5b,8c19f5,6,1,6,23-02-2020 02:03
7c8f5b,8c19f5,6,2,7,23-02-2020 02:04
7c8f5b,8c19f5,7,1,8,23-02-2020 02:04
7c8f5b,8c19f5,8,1,9,23-02-2020 02:04
7c8f5b,8c19f5,8,2,10,23-02-2020 02:04
7c8f5b,8c19f5,10,1,11,23-02-2020 02:05
7c8f5b,8c19f5,10,2,12,23-02-2020 02:05
7c8f5b,8c19f5,12,1,13,23-02-2020 02:05
7c8f5b,8c19f5,13,3,14,23-02-2020 02:05
29de36,d6baf6,1,1,1,05-02-2020 04:07
29de36,d6baf6,2,1,2,05-02-2020 04:08
29de36,d6baf6,5,1,3,05-02-2020 04:09
29de36,d6baf6,7,1,4,05-02-2020 04:09
29de36,d6baf6,7,2,5,05-02-2020 04:10
29de36,d6baf6,8,1,6,05-02-2020 04:11
29de36,d6baf6,8,2,7,05-02-2020 04:12
29de36,d6baf6,11,1,8,05-02-2020 04:13
29de36,d6baf6,11,2,9,05-02-2020 04:13
29de36,d6baf6,12,1,10,05-02-2020 04:13
29de36,d6baf6,13,3,11,05-02-2020 04:14
160d65,e56954,1,1,1,10-02-2020 10:57
160d65,e56954,2,1,2,10-02-2020 10:58
160d65,e56954,3,1,3,10-02-2020 10:58
160d65,e56954,7,1,4,10-02-2020 10:59
160d65,e56954,8,1,5,10-02-2020 11:00
160d65,e56954,10,1,6,10-02-2020 11:00
160d65,e56954,10,2,7,10-02-2020 11:01
160d65,e56954,12,1,8,10-02-2020 11:01
e6a671,f76640,1,1,1,20-02-2020 05:08
e6a671,f76640,2,1,2,20-02-2020 05:09
e6a671,f76640,3,1,3,20-02-2020 05:09
e6a671,f76640,4,1,4,20-02-2020 05:10
e6a671,f76640,7,1,5,20-02-2020 05:11
e6a671,f76640,7,2,6,20-02-2020 05:11
e6a671,f76640,11,1,7,20-02-2020 05:12
e6a671,f76640,12,1,8,20-02-2020 05:13
e6a671,f76640,13,3,9,20-02-2020 05:13
1d38df,eda80a,1,1,1,08-02-2020 13:04
1d38df,eda80a,2,1,2,08-02-2020 13:05
1d38df,eda80a,5,1,3,08-02-2020 13:05
1d38df,eda80a,6,1,4,08-02-2020 13:06
1d38df,eda80a,6,2,5,08-02-2020 13:06
1d38df,eda80a,12,1,6,08-02-2020 13:06
1d38df,eda80a,13,3,7,08-02-2020 13:07
4afeeb,8f121c,1,1,1,23-02-2020 01:12
4afeeb,8f121c,2,1,2,23-02-2020 01:13
4afeeb,8f121c,5,1,3,23-02-2020 01:13
4afeeb,8f121c,5,2,4,23-02-2020 01:14
4afeeb,8f121c,8,1,5,23-02-2020 01:14
4afeeb,8f121c,11,1,6,23-02-2020 01:14
4afeeb,8f121c,12,1,7,23-02-2020 01:15
4afeeb,8f121c,13,3,8,23-02-2020 01:15
da8bd4,06138b,1,1,1,27-01-2020 10:41
da8bd4,06138b,4,1,2,27-01-2020 10:41
da8bd4,06138b,5,1,3,27-01-2020 10:41
da8bd4,06138b,5,2,4,27-01-2020 10:42
da8bd4,06138b,6,1,5,27-01-2020 10:43
da8bd4,06138b,8,1,6,27-01-2020 10:43
da8bd4,06138b,9,1,7,27-01-2020 10:44
da8bd4,06138b,9,2,8,27-01-2020 10:44
da8bd4,06138b,10,1,9,27-01-2020 10:45
da8bd4,06138b,12,1,10,27-01-2020 10:46
da8bd4,06138b,13,3,11,27-01-2020 10:46
ba94e5,390597,1,1,1,25-02-2020 22:21
ba94e5,390597,2,1,2,25-02-2020 22:21
ba94e5,390597,4,1,3,25-02-2020 22:21
ba94e5,390597,6,1,4,25-02-2020 22:22
ba94e5,390597,6,2,5,25-02-2020 22:22
ba94e5,390597,8,1,6,25-02-2020 22:23
ba94e5,390597,11,1,7,25-02-2020 22:24
a15368,7f100b,1,1,1,02-01-2020 00:24
a15368,7f100b,3,1,2,02-01-2020 00:24
a15368,7f100b,3,2,3,02-01-2020 00:25
a15368,7f100b,4,1,4,02-01-2020 00:26
a15368,7f100b,4,2,5,02-01-2020 00:26
a15368,7f100b,5,1,6,02-01-2020 00:26
a15368,7f100b,5,2,7,02-01-2020 00:26
a15368,7f100b,6,1,8,02-01-2020 00:27
a15368,7f100b,9,1,9,02-01-2020 00:27
a15368,7f100b,9,2,10,02-01-2020 00:27
a15368,7f100b,10,1,11,02-01-2020 00:27
a15368,7f100b,12,1,12,02-01-2020 00:28
a15368,7f100b,13,3,13,02-01-2020 00:28
56a43d,7a614f,1,1,1,24-01-2020 23:19
56a43d,7a614f,3,1,2,24-01-2020 23:20
56a43d,7a614f,4,1,3,24-01-2020 23:20
56a43d,7a614f,6,1,4,24-01-2020 23:21
56a43d,7a614f,6,2,5,24-01-2020 23:21
56a43d,7a614f,10,1,6,24-01-2020 23:21
56a43d,7a614f,10,2,7,24-01-2020 23:22
56a43d,7a614f,11,1,8,24-01-2020 23:22
56a43d,7a614f,11,2,9,24-01-2020 23:23
56a43d,7a614f,12,1,10,24-01-2020 23:23
56a43d,7a614f,13,3,11,24-01-2020 23:23
1c0ec1,4734ba,1,1,1,08-01-2020 20:31
1c0ec1,4734ba,2,1,2,08-01-2020 20:32
1c0ec1,4734ba,3,1,3,08-01-2020 20:33
1c0ec1,4734ba,3,2,4,08-01-2020 20:33
1c0ec1,4734ba,6,1,5,08-01-2020 20:33
1c0ec1,4734ba,6,2,6,08-01-2020 20:33
1c0ec1,4734ba,7,1,7,08-01-2020 20:33
1c0ec1,4734ba,7,2,8,08-01-2020 20:33
2e9a4d,d947bf,1,1,1,21-01-2020 14:50
2e9a4d,d947bf,2,1,2,21-01-2020 14:51
2e9a4d,d947bf,4,1,3,21-01-2020 14:51
2e9a4d,d947bf,4,2,4,21-01-2020 14:52
2e9a4d,d947bf,7,1,5,21-01-2020 14:53
2e9a4d,d947bf,7,2,6,21-01-2020 14:53
2e9a4d,d947bf,9,1,7,21-01-2020 14:53
2e9a4d,d947bf,10,1,8,21-01-2020 14:54
2e9a4d,d947bf,10,2,9,21-01-2020 14:55
2e9a4d,d947bf,11,1,10,21-01-2020 14:56
2e9a4d,d947bf,12,1,11,21-01-2020 14:56
2e9a4d,d947bf,13,3,12,21-01-2020 14:57
f3a4ae,63923f,1,1,1,02-01-2020 01:41
f3a4ae,63923f,2,1,2,02-01-2020 01:41
f3a4ae,63923f,4,1,3,02-01-2020 01:41
f3a4ae,63923f,5,1,4,02-01-2020 01:41
f3a4ae,63923f,5,2,5,02-01-2020 01:42
f3a4ae,63923f,12,1,6,02-01-2020 01:42
f3a4ae,63923f,13,3,7,02-01-2020 01:42
c57c54,db8e1a,1,1,1,26-02-2020 19:13
c57c54,db8e1a,2,1,2,26-02-2020 19:14
c57c54,db8e1a,3,1,3,26-02-2020 19:14
c57c54,db8e1a,8,1,4,26-02-2020 19:15
c57c54,db8e1a,11,1,5,26-02-2020 19:16
c57c54,db8e1a,11,2,6,26-02-2020 19:16
c57c54,db8e1a,12,1,7,26-02-2020 19:17
c57c54,db8e1a,13,3,8,26-02-2020 19:17
531d34,20f075,1,1,1,18-01-2020 06:14
531d34,20f075,2,1,2,18-01-2020 06:15
531d34,20f075,6,1,3,18-01-2020 06:15
531d34,20f075,8,1,4,18-01-2020 06:16
531d34,20f075,8,2,5,18-01-2020 06:16
531d34,20f075,11,1,6,18-01-2020 06:16
531d34,20f075,11,2,7,18-01-2020 06:17
531d34,20f075,12,1,8,18-01-2020 06:18
531d34,20f075,13,3,9,18-01-2020 06:18
90e722,07cdfd,1,1,1,07-02-2020 23:46
90e722,07cdfd,2,1,2,07-02-2020 23:47
90e722,07cdfd,6,1,3,07-02-2020 23:47
90e722,07cdfd,6,2,4,07-02-2020 23:47
90e722,07cdfd,7,1,5,07-02-2020 23:48
90e722,07cdfd,7,2,6,07-02-2020 23:48
90e722,07cdfd,8,1,7,07-02-2020 23:49
90e722,07cdfd,10,1,8,07-02-2020 23:49
90e722,07cdfd,12,1,9,07-02-2020 23:49
90e722,07cdfd,13,3,10,07-02-2020 23:50
cf032a,d39577,1,1,1,20-02-2020 20:13
cf032a,d39577,4,1,2,20-02-2020 20:13
cf032a,d39577,4,2,3,20-02-2020 20:14
cf032a,d39577,5,1,4,20-02-2020 20:15
cf032a,d39577,5,2,5,20-02-2020 20:15
cf032a,d39577,6,1,6,20-02-2020 20:16
cf032a,d39577,6,2,7,20-02-2020 20:16
cf032a,d39577,7,1,8,20-02-2020 20:17
cf032a,d39577,7,2,9,20-02-2020 20:17
cf032a,d39577,8,1,10,20-02-2020 20:18
cf032a,d39577,8,2,11,20-02-2020 20:19
cf032a,d39577,10,1,12,20-02-2020 20:19
cf032a,d39577,12,1,13,20-02-2020 20:20
cf032a,d39577,13,3,14,20-02-2020 20:20
355d88,92c8c9,1,1,1,27-02-2020 22:26
355d88,92c8c9,2,1,2,27-02-2020 22:26
355d88,92c8c9,8,1,3,27-02-2020 22:27
355d88,92c8c9,9,1,4,27-02-2020 22:27
355d88,92c8c9,9,2,5,27-02-2020 22:28
355d88,92c8c9,10,1,6,27-02-2020 22:28
355d88,92c8c9,12,1,7,27-02-2020 22:28
d7621f,e3796a,1,1,1,23-01-2020 11:25
d7621f,e3796a,2,1,2,23-01-2020 11:25
d7621f,e3796a,7,1,3,23-01-2020 11:25
d7621f,e3796a,8,1,4,23-01-2020 11:25
d7621f,e3796a,9,1,5,23-01-2020 11:26
d7621f,e3796a,10,1,6,23-01-2020 11:26
d7621f,e3796a,10,2,7,23-01-2020 11:27
b46ba8,6a9aed,1,1,1,13-02-2020 20:48
b46ba8,6a9aed,3,1,2,13-02-2020 20:48
b46ba8,6a9aed,3,2,3,13-02-2020 20:49
b46ba8,6a9aed,4,1,4,13-02-2020 20:49
b46ba8,6a9aed,4,2,5,13-02-2020 20:49
b46ba8,6a9aed,8,1,6,13-02-2020 20:50
b46ba8,6a9aed,9,1,7,13-02-2020 20:50
b46ba8,6a9aed,9,2,8,13-02-2020 20:51
b46ba8,6a9aed,10,1,9,13-02-2020 20:51
b46ba8,6a9aed,10,2,10,13-02-2020 20:52
b46ba8,6a9aed,12,1,11,13-02-2020 20:53
d7296d,0f49c8,1,1,1,04-02-2020 12:43
d7296d,0f49c8,2,1,2,04-02-2020 12:43
d7296d,0f49c8,3,1,3,04-02-2020 12:44
d7296d,0f49c8,5,1,4,04-02-2020 12:44
d7296d,0f49c8,5,2,5,04-02-2020 12:45
d7296d,0f49c8,8,1,6,04-02-2020 12:45
d7296d,0f49c8,8,2,7,04-02-2020 12:46
d7296d,0f49c8,10,1,8,04-02-2020 12:46
d7296d,0f49c8,11,1,9,04-02-2020 12:47
d7296d,0f49c8,11,2,10,04-02-2020 12:48
d7296d,0f49c8,12,1,11,04-02-2020 12:48
d7296d,0f49c8,13,3,12,04-02-2020 12:49
0dfb7a,46ba9f,1,1,1,25-02-2020 16:05
0dfb7a,46ba9f,2,1,2,25-02-2020 16:05
0dfb7a,46ba9f,4,1,3,25-02-2020 16:05
0dfb7a,46ba9f,4,2,4,25-02-2020 16:06
0dfb7a,46ba9f,9,1,5,25-02-2020 16:07
0dfb7a,46ba9f,10,1,6,25-02-2020 16:07
0dfb7a,46ba9f,12,1,7,25-02-2020 16:08
0dfb7a,46ba9f,13,3,8,25-02-2020 16:09
7759c7,0.00E+00,1,1,1,11-02-2020 16:59
7759c7,0.00E+00,2,1,2,11-02-2020 17:00
7759c7,0.00E+00,5,1,3,11-02-2020 17:00
7759c7,0.00E+00,5,2,4,11-02-2020 17:01
7759c7,0.00E+00,6,1,5,11-02-2020 17:01
7759c7,0.00E+00,6,2,6,11-02-2020 17:02
7759c7,0.00E+00,9,1,7,11-02-2020 17:02
7759c7,0.00E+00,9,2,8,11-02-2020 17:03
7759c7,0.00E+00,10,1,9,11-02-2020 17:03
7759c7,0.00E+00,10,2,10,11-02-2020 17:04
7759c7,0.00E+00,11,1,11,11-02-2020 17:04
7759c7,0.00E+00,11,2,12,11-02-2020 17:05
7759c7,0.00E+00,12,1,13,11-02-2020 17:06
7759c7,0.00E+00,13,3,14,11-02-2020 17:06
9.77E+51,16a5cd,1,1,1,11-02-2020 13:24
9.77E+51,16a5cd,2,1,2,11-02-2020 13:24
9.77E+51,16a5cd,3,1,3,11-02-2020 13:25
9.77E+51,16a5cd,3,2,4,11-02-2020 13:26
9.77E+51,16a5cd,7,1,5,11-02-2020 13:26
9.77E+51,16a5cd,7,2,6,11-02-2020 13:26
9.77E+51,16a5cd,10,1,7,11-02-2020 13:27
9.77E+51,16a5cd,10,2,8,11-02-2020 13:27
c7030c,918317,1,1,1,20-01-2020 07:07
c7030c,918317,3,1,2,20-01-2020 07:08
c7030c,918317,4,1,3,20-01-2020 07:08
c7030c,918317,6,1,4,20-01-2020 07:09
c7030c,918317,6,2,5,20-01-2020 07:09
c7030c,918317,9,1,6,20-01-2020 07:10
c7030c,918317,9,2,7,20-01-2020 07:10
c7030c,918317,10,1,8,20-01-2020 07:10
c7030c,918317,12,1,9,20-01-2020 07:10
4cfa19,48aedb,1,1,1,11-01-2020 04:12
4cfa19,48aedb,3,1,2,11-01-2020 04:13
4cfa19,48aedb,6,1,3,11-01-2020 04:14
4cfa19,48aedb,10,1,4,11-01-2020 04:14
4cfa19,48aedb,10,2,5,11-01-2020 04:15
4cfa19,48aedb,11,1,6,11-01-2020 04:15
4cfa19,48aedb,11,2,7,11-01-2020 04:16
4cfa19,48aedb,12,1,8,11-01-2020 04:16
4cfa19,48aedb,13,3,9,11-01-2020 04:16
27a934,839ab4,1,1,1,18-01-2020 23:31
27a934,839ab4,6,1,2,18-01-2020 23:31
27a934,839ab4,6,2,3,18-01-2020 23:32
27a934,839ab4,7,1,4,18-01-2020 23:32
27a934,839ab4,7,2,5,18-01-2020 23:32
27a934,839ab4,8,1,6,18-01-2020 23:32
27a934,839ab4,8,2,7,18-01-2020 23:32
27a934,839ab4,9,1,8,18-01-2020 23:33
27a934,839ab4,9,2,9,18-01-2020 23:34
27a934,839ab4,11,1,10,18-01-2020 23:34
27a934,839ab4,12,1,11,18-01-2020 23:34
27a934,839ab4,13,3,12,18-01-2020 23:34
715768,f90f2a,1,1,1,19-01-2020 13:48
715768,f90f2a,2,1,2,19-01-2020 13:48
715768,f90f2a,3,1,3,19-01-2020 13:49
715768,f90f2a,5,1,4,19-01-2020 13:49
715768,f90f2a,5,2,5,19-01-2020 13:49
715768,f90f2a,6,1,6,19-01-2020 13:50
715768,f90f2a,7,1,7,19-01-2020 13:50
715768,f90f2a,8,1,8,19-01-2020 13:50
715768,f90f2a,8,2,9,19-01-2020 13:51
715768,f90f2a,9,1,10,19-01-2020 13:52
715768,f90f2a,9,2,11,19-01-2020 13:52
715768,f90f2a,10,1,12,19-01-2020 13:52
715768,f90f2a,10,2,13,19-01-2020 13:52
715768,f90f2a,12,1,14,19-01-2020 13:53
715768,f90f2a,13,3,15,19-01-2020 13:53
60392d,9c838d,1,1,1,08-02-2020 20:35
60392d,9c838d,2,1,2,08-02-2020 20:36
60392d,9c838d,8,1,3,08-02-2020 20:36
9d40ca,170000,1,1,1,25-02-2020 22:27
9d40ca,170000,2,1,2,25-02-2020 22:27
9d40ca,170000,5,1,3,25-02-2020 22:28
9d40ca,170000,6,1,4,25-02-2020 22:28
9d40ca,170000,8,1,5,25-02-2020 22:28
9d40ca,170000,10,1,6,25-02-2020 22:29
9d40ca,170000,10,2,7,25-02-2020 22:30
9d40ca,170000,11,1,8,25-02-2020 22:30
9d40ca,170000,12,1,9,25-02-2020 22:31
9d40ca,170000,13,3,10,25-02-2020 22:31
794f72,53c3bc,1,1,1,09-01-2020 01:33
794f72,53c3bc,2,1,2,09-01-2020 01:33
794f72,53c3bc,4,1,3,09-01-2020 01:34
794f72,53c3bc,5,1,4,09-01-2020 01:35
794f72,53c3bc,5,2,5,09-01-2020 01:35
794f72,53c3bc,11,1,6,09-01-2020 01:35
620572,688396,1,1,1,04-02-2020 10:06
620572,688396,2,1,2,04-02-2020 10:07
620572,688396,3,1,3,04-02-2020 10:07
620572,688396,3,2,4,04-02-2020 10:08
620572,688396,4,1,5,04-02-2020 10:08
620572,688396,5,1,6,04-02-2020 10:09
620572,688396,6,1,7,04-02-2020 10:09
620572,688396,7,1,8,04-02-2020 10:09
620572,688396,7,2,9,04-02-2020 10:10
620572,688396,10,1,10,04-02-2020 10:10
620572,688396,10,2,11,04-02-2020 10:11
620572,688396,11,1,12,04-02-2020 10:11
620572,688396,11,2,13,04-02-2020 10:11
620572,688396,12,1,14,04-02-2020 10:12
620572,688396,13,3,15,04-02-2020 10:12
4de3f3,49182f,1,1,1,28-02-2020 10:23
4de3f3,49182f,8,1,2,28-02-2020 10:23
4de3f3,49182f,8,2,3,28-02-2020 10:24
4de3f3,49182f,11,1,4,28-02-2020 10:24
4de3f3,49182f,11,2,5,28-02-2020 10:25
4de3f3,49182f,12,1,6,28-02-2020 10:25
4de3f3,49182f,13,3,7,28-02-2020 10:25
6a1bdb,d296c1,1,1,1,31-01-2020 04:18
6a1bdb,d296c1,2,1,2,31-01-2020 04:18
6a1bdb,d296c1,3,1,3,31-01-2020 04:19
6a1bdb,d296c1,3,2,4,31-01-2020 04:19
6a1bdb,d296c1,5,1,5,31-01-2020 04:20
6a1bdb,d296c1,7,1,6,31-01-2020 04:20
6a1bdb,d296c1,7,2,7,31-01-2020 04:21
6a1bdb,d296c1,8,1,8,31-01-2020 04:22
6a1bdb,d296c1,11,1,9,31-01-2020 04:23
6a1bdb,d296c1,12,1,10,31-01-2020 04:23
6a1bdb,d296c1,13,3,11,31-01-2020 04:24
1d9094,9fd818,1,1,1,01-02-2020 14:19
1d9094,9fd818,2,1,2,01-02-2020 14:20
1d9094,9fd818,8,1,3,01-02-2020 14:20
1d9094,9fd818,11,1,4,01-02-2020 14:21
1d9094,9fd818,11,2,5,01-02-2020 14:21
1d9094,9fd818,12,1,6,01-02-2020 14:21
1d9094,9fd818,13,3,7,01-02-2020 14:22
d7fa4a,26e359,1,1,1,27-01-2020 14:31
d7fa4a,26e359,2,1,2,27-01-2020 14:32
d7fa4a,26e359,3,1,3,27-01-2020 14:32
d7fa4a,26e359,3,2,4,27-01-2020 14:33
d7fa4a,26e359,4,1,5,27-01-2020 14:34
d7fa4a,26e359,5,1,6,27-01-2020 14:34
d7fa4a,26e359,5,2,7,27-01-2020 14:34
d7fa4a,26e359,8,1,8,27-01-2020 14:34
d7fa4a,26e359,10,1,9,27-01-2020 14:34
d7fa4a,26e359,10,2,10,27-01-2020 14:35
d7fa4a,26e359,11,1,11,27-01-2020 14:36
98ab72,ef0d39,1,1,1,08-01-2020 09:12
98ab72,ef0d39,2,1,2,08-01-2020 09:13
98ab72,ef0d39,3,1,3,08-01-2020 09:13
98ab72,ef0d39,3,2,4,08-01-2020 09:13
98ab72,ef0d39,4,1,5,08-01-2020 09:13
98ab72,ef0d39,4,2,6,08-01-2020 09:14
98ab72,ef0d39,7,1,7,08-01-2020 09:14
98ab72,ef0d39,7,2,8,08-01-2020 09:15
